-0.047057,0.16505,-0.98516
0.38042,-0.72773,0.57069
-0.48112,-0.71951,-0.50083
-0.24633,-0.73611,-0.63044
-0.019512,-0.68826,-0.7252
0.86107,-0.44705,-0.2423
0.94727,-0.31379,0.064891
0.4928,-0.81636,0.30116
-0.049778,-0.75611,0.65255
-0.79926,-0.56432,0.20671
-0.60478,-0.58835,0.53674
-0.097018,-0.98935,0.10848
-0.62065,-0.001632,0.78408
-0.43453,-0.26887,0.85959
0.73627,0.050554,-0.67479
0.51108,-0.80046,-0.31314
0.3686,-0.68546,-0.62791
-0.14498,0.85831,-0.49223
-0.18131,0.82184,-0.5401
-0.70009,0.361,-0.61608
-0.83233,0.46661,-0.29916
-0.68046,0.72082,-0.13187
-0.036875,0.39741,-0.9169
0.18972,0.6463,-0.73912
-0.8006,-0.58803,-0.11513
-0.95416,-0.20221,0.22066
-0.84001,-0.044976,0.5407
-0.7275,-0.12694,0.67426
-0.82125,0.55004,0.15168
-0.95964,0.25284,-0.12318
-0.78782,0.51455,-0.3385
-0.69601,0.71728,-0.032984
-0.58116,0.7939,-0.1788
-0.34389,0.84149,-0.4167
-0.069435,0.6832,-0.72692
-0.70402,-0.2012,-0.68109
-0.75204,0.2319,-0.61697
-0.49789,-0.073232,-0.86415
-0.58187,-0.44205,-0.68266
-0.11825,-0.256,-0.95942
0.19153,-0.36743,-0.91012
-0.28812,-0.59494,-0.75036
-0.46715,-0.68606,-0.55775
-0.45988,-0.7778,-0.4284
-0.51629,-0.68567,-0.51312
-0.48075,-0.71193,-0.51189
-0.58391,-0.59749,-0.54959
-0.78386,0.1434,0.60415
-0.2073,0.78829,-0.57934
-0.43035,-0.28789,0.85552
0.14898,-0.097536,-0.98402
0.62803,0.13097,-0.76709
-0.032489,0.95563,0.29278
-0.74598,0.62043,0.24203
-0.56845,0.8156,-0.108
-0.11847,0.95506,-0.27172
-0.17201,-0.34019,-0.92449
-0.75742,0.63773,0.14006
0.007672,-0.67658,0.73633
-0.11131,-0.57375,0.81143
0.25257,0.57316,-0.77955
0.60411,0.48223,-0.63443
-0.045808,0.92295,0.38219
-0.18938,0.78675,0.58751
-0.373,-0.73927,-0.56067
0.23803,-0.73633,-0.63337
-0.29435,-0.93033,-0.21875
-0.39511,-0.79436,-0.46138
-0.29188,0.89056,-0.34885
0.34602,0.79387,-0.50004
-0.53878,0.071876,0.83937
-0.055332,0.56951,0.82012
-0.99431,0.076389,-0.074247
-0.98328,-0.015642,-0.18146
0.9556,-0.033549,0.29275
0.012968,-0.92207,0.38681
-0.10524,-0.91451,0.39063
-0.1216,-0.9232,0.36457
-0.83064,-0.54285,0.1239
0.81111,0.065473,-0.58122
0.23459,-0.39059,-0.89017
0.20438,-0.064764,-0.97675
-0.078201,-0.12255,-0.98938
-0.33099,-0.5565,0.76207
0.091494,0.38664,0.91768
0.6815,-0.49023,0.54336
-0.93902,-0.1364,0.31566
-0.28587,-0.1209,0.95061
-0.50276,-0.027402,0.86399
0.96361,0.26228,0.051609
0.7655,-0.30594,0.56605
0.99099,-0.072049,0.11292
0.52821,-0.76029,0.37809
0.74696,-0.65851,0.091676
0.21562,-0.18308,0.95916
0.76086,-0.23105,0.60639
0.97375,-0.003693,0.2276
0.85765,-0.50185,-0.11219
0.90447,-0.33771,-0.26054
0.00433,0.99993,-0.011292
0.13833,-0.74153,0.65651
-0.053601,-0.79297,0.6069
0.3506,-0.028165,0.9361
-0.3492,0.30545,0.88587
0.19572,0.91385,0.35576
0.074037,0.41072,0.90875
0.57433,-0.54993,0.60641
0.33079,0.93449,-0.13152
0.22146,-0.007995,0.97514
-0.26877,-0.66308,-0.69863
0.75477,0.50203,0.42224
0.75241,0.17466,0.63512
0.78711,-0.22581,0.574
0.76469,-0.58348,0.2735
0.91894,0.37514,0.12175
0.6026,-0.62286,0.49891
0.5022,-0.75865,0.41502
0.64772,-0.68927,0.32459
