3,2,1
3,5,4
1,5,3
6,5,1
7,5,6
6,8,7
1,8,6
1,2,9
4,10,2
11,2,10
12,2,11
13,12,11
11,14,13
15,2,12
12,16,15
13,16,12
17,16,13
13,14,17
18,15,16
16,19,18
17,19,16
20,19,17
21,19,20
18,19,21
21,22,18
23,22,21
24,23,21
21,20,24
25,23,24
24,26,25
20,26,24
17,26,20
14,26,17
11,26,14
10,26,11
4,26,10
15,9,2
28,27,15
25,29,23
31,30,25
25,32,31
26,32,25
33,32,4
22,15,18
28,15,22
34,33,5
5,35,34
7,35,5
36,35,7
7,37,36
38,37,7
39,37,38
38,40,39
41,40,38
38,42,41
43,42,38
38,44,43
45,44,38
38,46,45
38,47,46
7,47,38
8,47,7
46,47,8
8,48,46
49,48,8
44,48,49
45,48,44
8,50,49
51,44,49
43,44,51
51,42,43
52,42,51
41,42,52
52,40,41
54,50,53
54,51,49
49,50,54
54,52,51
9,53,50
50,8,9
33,34,55
55,32,33
56,32,55
55,57,56
58,57,55
55,59,58
60,59,55
55,35,60
34,35,55
60,35,36
36,37,60
61,60,37
37,62,61
63,62,37
37,64,63
39,64,37
40,64,39
65,61,62
62,66,65
67,66,62
62,68,67
63,68,62
59,60,65
69,58,59
59,70,69
71,70,59
59,67,71
66,67,59
65,66,59
31,32,56
56,30,31
72,30,56
56,57,72
61,65,60
48,45,46
29,25,30
30,73,29
74,73,30
30,72,74
74,72,57
57,75,74
76,75,57
58,69,57
78,76,77
77,79,78
80,79,77
77,71,80
70,71,77
77,69,70
73,74,75
75,81,73
82,81,75
75,76,82
83,81,82
82,84,83
79,84,82
82,78,79
76,78,82
85,29,73
73,86,85
81,86,73
87,29,85
85,86,87
86,81,88
88,89,86
83,89,88
88,81,83
90,87,86
86,91,90
92,91,86
93,80,71
71,94,93
67,94,71
68,94,67
95,84,79
79,96,95
93,96,79
79,80,93
97,93,94
68,97,94
97,96,93
95,96,97
97,98,95
68,98,97
83,84,95
95,89,83
99,89,95
95,98,99
100,92,89
89,101,100
99,101,89
102,100,101
101,103,102
104,103,101
101,105,104
98,105,101
99,98,101
68,63,106
106,98,68
105,98,106
106,63,105
107,63,64
64,40,107
105,63,107
108,104,105
105,107,108
108,107,40
52,108,40
109,108,52
110,53,9
9,27,110
28,111,110
110,27,28
112,111,28
28,22,112
113,112,22
22,23,113
114,112,113
113,23,114
29,114,23
115,112,114
114,116,115
90,116,114
114,87,90
29,87,114
115,117,112
117,111,112
90,91,118
118,119,90
120,119,118
118,122,121
91,92,118
92,123,118
124,123,92
92,102,124
123,125,118
125,126,118
127,126,125
125,123,127
126,128,118
128,122,118
121,120,118
92,100,102
124,129,123
124,102,130
132,131,102
103,133,132
132,102,103
102,135,134
131,135,102
136,135,131
131,137,136
136,134,135
138,134,136
108,133,103
140,139,127
123,140,127
129,140,123
141,140,129
134,138,129
142,138,136
143,138,142
144,138,143
145,138,144
144,146,145
143,146,144
138,141,129
145,141,138
145,140,141
147,140,145
145,148,147
146,148,145
147,150,149
148,150,147
143,151,146
152,151,143
143,153,152
154,153,143
155,153,154
152,153,156
158,157,154
154,143,158
159,157,158
158,143,159
142,159,143
160,159,142
161,159,160
162,159,161
161,163,162
162,157,159
136,160,142
137,160,136
139,140,147
165,150,164
167,166,150
165,167,150
109,133,108
169,133,168
170,133,169
170,132,133
171,132,170
131,132,171
171,172,131
172,137,131
173,137,172
160,137,173
173,161,160
162,163,174
174,157,162
175,157,174
176,90,119
116,90,176
176,115,116
177,115,176
120,176,119
178,176,120
177,176,178
178,179,177
181,180,178
178,120,181
120,121,181
181,183,182
184,183,181
181,121,184
121,122,184
122,185,184
128,186,122
126,186,128
122,186,185
126,187,186
190,189,188
188,192,191
192,193,191
194,190,191
149,166,189
187,139,190
190,188,191
183,195,182
184,195,183
196,195,184
184,185,196
185,186,196
197,196,186
186,198,197
187,198,186
199,198,187
197,198,199
199,200,197
202,201,199
199,190,202
187,190,199
190,194,202
194,201,202
203,201,194
204,201,203
203,205,204
206,205,203
203,207,206
208,207,203
